Anchor,Shape Match,Texture Match,Shape Dot,Shape Cos,Texture Dot,Texture Cos,Shape Dot Closer,Shape Cos Closer,Texture Dot Closer,Texture Cos Closer
cat4-truck3,cat4-oven1,bicycle4-truck3,0.0005359618,0.5022077560424805,0.00053439377,0.4967992305755615,1,1,0,0
cat4-truck3,cat4-oven1,bicycle7-truck3,0.0005359618,0.5022077560424805,0.00052258116,0.7265341281890869,1,0,0,1
cat4-truck3,cat4-oven1,bottle10-truck3,0.0005359618,0.5022077560424805,0.0012891204,0.7296701073646545,0,0,1,1
cat4-truck3,cat4-oven1,keyboard9-truck3,0.0005359618,0.5022077560424805,0.00072188146,0.8212715685367584,0,0,1,1
cat4-truck3,cat4-oven1,keyboard4-truck3,0.0005359618,0.5022077560424805,0.0005494975,0.5467422902584076,0,0,1,1
cat4-truck3,cat4-oven1,keyboard8-truck3,0.0005359618,0.5022077560424805,0.00052527204,0.4879205822944641,1,1,0,0
cat4-truck3,cat4-oven1,clock7-truck3,0.0005359618,0.5022077560424805,0.00059432525,0.5020912885665894,0,1,1,0
cat4-truck3,cat4-oven1,clock1-truck3,0.0005359618,0.5022077560424805,0.0005502867,0.5683371126651764,0,0,1,1
cat4-truck3,cat4-oven1,clock6-truck3,0.0005359618,0.5022077560424805,0.0010784965,0.15295106172561646,0,1,1,0
cat4-truck3,cat4-oven1,knife5-truck3,0.0005359618,0.5022077560424805,0.0007475637,0.2972103953361511,0,1,1,0
cat4-truck3,cat4-oven1,knife8-truck3,0.0005359618,0.5022077560424805,0.00072937063,0.5501560270786285,0,0,1,1
cat4-truck3,cat4-oven1,elephant8-truck3,0.0005359618,0.5022077560424805,0.0006891985,0.5980007648468018,0,0,1,1
cat4-truck3,cat4-oven1,elephant6-truck3,0.0005359618,0.5022077560424805,0.0007367814,0.3558564782142639,0,1,1,0
cat4-truck3,cat4-airplane1,cat3-truck3,0.0005018584,0.5226266086101532,0.00060865015,0.4504607319831848,0,1,1,0
cat4-truck3,cat4-airplane1,cat2-truck3,0.0005018584,0.5226266086101532,0.00064595696,0.4110705256462097,0,1,1,0
cat4-truck3,cat4-airplane1,car6-truck3,0.0005018584,0.5226266086101532,0.00061578426,0.5640523433685303,0,0,1,1
cat4-truck3,cat4-airplane1,car9-truck3,0.0005018584,0.5226266086101532,0.00066413253,0.4239305853843689,0,1,1,0
cat4-truck3,cat4-airplane1,car5-truck3,0.0005018584,0.5226266086101532,0.0006346242,0.3903345465660095,0,1,1,0
cat4-truck3,cat4-airplane1,car8-truck3,0.0005018584,0.5226266086101532,0.0006255725,0.5501263439655304,0,0,1,1
cat4-truck3,cat4-airplane1,bear8-truck3,0.0005018584,0.5226266086101532,0.00058591063,0.5360922813415527,0,0,1,1
cat4-truck3,cat4-airplane1,bear4-truck3,0.0005018584,0.5226266086101532,0.0008044769,0.2580609917640686,0,1,1,0
cat4-truck3,cat4-airplane1,bear3-truck3,0.0005018584,0.5226266086101532,0.00054363394,0.5038305521011353,0,1,1,0
cat4-truck3,cat4-airplane1,boat1-truck3,0.0005018584,0.5226266086101532,0.0007136094,0.34748661518096924,0,1,1,0
cat4-truck3,cat4-airplane1,boat6-truck3,0.0005018584,0.5226266086101532,0.0009919278,0.17985522747039795,0,1,1,0
cat4-truck3,cat4-airplane1,oven2-truck3,0.0005018584,0.5226266086101532,0.001348509,0.76633320748806,0,0,1,1
cat4-truck3,cat4-airplane1,oven4-truck3,0.0005018584,0.5226266086101532,0.0005510064,0.5374497771263123,0,0,1,1
cat4-truck3,cat4-airplane1,chair5-truck3,0.0005018584,0.5226266086101532,0.00067220983,0.4717400074005127,0,1,1,0
cat4-truck3,cat4-airplane1,chair7-truck3,0.0005018584,0.5226266086101532,0.00057926506,0.4728759527206421,0,1,1,0
cat4-truck3,cat4-airplane1,chair1-truck3,0.0005018584,0.5226266086101532,0.0007181262,0.5438700616359711,0,0,1,1
cat4-truck3,cat4-airplane1,bird3-truck3,0.0005018584,0.5226266086101532,0.000680706,0.36533671617507935,0,1,1,0
cat4-truck3,cat4-airplane1,airplane8-truck3,0.0005018584,0.5226266086101532,0.00064023735,0.4332684874534607,0,1,1,0
cat4-truck3,cat4-airplane1,bicycle3-truck3,0.0005018584,0.5226266086101532,0.0007762015,0.689804881811142,0,0,1,1
cat4-truck3,cat4-airplane1,bicycle4-truck3,0.0005018584,0.5226266086101532,0.00053439377,0.4967992305755615,0,1,1,0
cat4-truck3,cat4-airplane1,bicycle7-truck3,0.0005018584,0.5226266086101532,0.00052258116,0.7265341281890869,0,0,1,1
cat4-truck3,cat4-airplane1,bottle10-truck3,0.0005018584,0.5226266086101532,0.0012891204,0.7296701073646545,0,0,1,1
cat4-truck3,cat4-airplane1,keyboard9-truck3,0.0005018584,0.5226266086101532,0.00072188146,0.8212715685367584,0,0,1,1
cat4-truck3,cat4-airplane1,keyboard4-truck3,0.0005018584,0.5226266086101532,0.0005494975,0.5467422902584076,0,0,1,1
cat4-truck3,cat4-airplane1,keyboard8-truck3,0.0005018584,0.5226266086101532,0.00052527204,0.4879205822944641,0,1,1,0
cat4-truck3,cat4-airplane1,clock7-truck3,0.0005018584,0.5226266086101532,0.00059432525,0.5020912885665894,0,1,1,0
cat4-truck3,cat4-airplane1,clock1-truck3,0.0005018584,0.5226266086101532,0.0005502867,0.5683371126651764,0,0,1,1
cat4-truck3,cat4-airplane1,clock6-truck3,0.0005018584,0.5226266086101532,0.0010784965,0.15295106172561646,0,1,1,0
cat4-truck3,cat4-airplane1,knife5-truck3,0.0005018584,0.5226266086101532,0.0007475637,0.2972103953361511,0,1,1,0
cat4-truck3,cat4-airplane1,knife8-truck3,0.0005018584,0.5226266086101532,0.00072937063,0.5501560270786285,0,0,1,1
cat4-truck3,cat4-airplane1,elephant8-truck3,0.0005018584,0.5226266086101532,0.0006891985,0.5980007648468018,0,0,1,1
cat4-truck3,cat4-airplane1,elephant6-truck3,0.0005018584,0.5226266086101532,0.0007367814,0.3558564782142639,0,1,1,0
cat4-truck3,cat4-dog3,cat3-truck3,0.00051699055,0.608538955450058,0.00060865015,0.4504607319831848,0,1,1,0
cat4-truck3,cat4-dog3,cat2-truck3,0.00051699055,0.608538955450058,0.00064595696,0.4110705256462097,0,1,1,0
cat4-truck3,cat4-dog3,car6-truck3,0.00051699055,0.608538955450058,0.00061578426,0.5640523433685303,0,1,1,0
cat4-truck3,cat4-dog3,car9-truck3,0.00051699055,0.608538955450058,0.00066413253,0.4239305853843689,0,1,1,0
cat4-truck3,cat4-dog3,car5-truck3,0.00051699055,0.608538955450058,0.0006346242,0.3903345465660095,0,1,1,0
cat4-truck3,cat4-dog3,car8-truck3,0.00051699055,0.608538955450058,0.0006255725,0.5501263439655304,0,1,1,0
cat4-truck3,cat4-dog3,bear8-truck3,0.00051699055,0.608538955450058,0.00058591063,0.5360922813415527,0,1,1,0
cat4-truck3,cat4-dog3,bear4-truck3,0.00051699055,0.608538955450058,0.0008044769,0.2580609917640686,0,1,1,0
cat4-truck3,cat4-dog3,bear3-truck3,0.00051699055,0.608538955450058,0.00054363394,0.5038305521011353,0,1,1,0
cat4-truck3,cat4-dog3,boat1-truck3,0.00051699055,0.608538955450058,0.0007136094,0.34748661518096924,0,1,1,0
cat4-truck3,cat4-dog3,boat6-truck3,0.00051699055,0.608538955450058,0.0009919278,0.17985522747039795,0,1,1,0
cat4-truck3,cat4-dog3,oven2-truck3,0.00051699055,0.608538955450058,0.001348509,0.76633320748806,0,0,1,1
cat4-truck3,cat4-dog3,oven4-truck3,0.00051699055,0.608538955450058,0.0005510064,0.5374497771263123,0,1,1,0
cat4-truck3,cat4-dog3,chair5-truck3,0.00051699055,0.608538955450058,0.00067220983,0.4717400074005127,0,1,1,0
cat4-truck3,cat4-dog3,chair7-truck3,0.00051699055,0.608538955450058,0.00057926506,0.4728759527206421,0,1,1,0
cat4-truck3,cat4-dog3,chair1-truck3,0.00051699055,0.608538955450058,0.0007181262,0.5438700616359711,0,1,1,0
cat4-truck3,cat4-dog3,bird3-truck3,0.00051699055,0.608538955450058,0.000680706,0.36533671617507935,0,1,1,0
cat4-truck3,cat4-dog3,airplane8-truck3,0.00051699055,0.608538955450058,0.00064023735,0.4332684874534607,0,1,1,0
cat4-truck3,cat4-dog3,bicycle3-truck3,0.00051699055,0.608538955450058,0.0007762015,0.689804881811142,0,0,1,1
cat4-truck3,cat4-dog3,bicycle4-truck3,0.00051699055,0.608538955450058,0.00053439377,0.4967992305755615,0,1,1,0
cat4-truck3,cat4-dog3,bicycle7-truck3,0.00051699055,0.608538955450058,0.00052258116,0.7265341281890869,0,0,1,1
cat4-truck3,cat4-dog3,bottle10-truck3,0.00051699055,0.608538955450058,0.0012891204,0.7296701073646545,0,0,1,1
cat4-truck3,cat4-dog3,keyboard9-truck3,0.00051699055,0.608538955450058,0.00072188146,0.8212715685367584,0,0,1,1
cat4-truck3,cat4-dog3,keyboard4-truck3,0.00051699055,0.608538955450058,0.0005494975,0.5467422902584076,0,1,1,0
cat4-truck3,cat4-dog3,keyboard8-truck3,0.00051699055,0.608538955450058,0.00052527204,0.4879205822944641,0,1,1,0
cat4-truck3,cat4-dog3,clock7-truck3,0.00051699055,0.608538955450058,0.00059432525,0.5020912885665894,0,1,1,0
cat4-truck3,cat4-dog3,clock1-truck3,0.00051699055,0.608538955450058,0.0005502867,0.5683371126651764,0,1,1,0
cat4-truck3,cat4-dog3,clock6-truck3,0.00051699055,0.608538955450058,0.0010784965,0.15295106172561646,0,1,1,0
cat4-truck3,cat4-dog3,knife5-truck3,0.00051699055,0.608538955450058,0.0007475637,0.2972103953361511,0,1,1,0
cat4-truck3,cat4-dog3,knife8-truck3,0.00051699055,0.608538955450058,0.00072937063,0.5501560270786285,0,1,1,0
cat4-truck3,cat4-dog3,elephant8-truck3,0.00051699055,0.608538955450058,0.0006891985,0.5980007648468018,0,1,1,0
cat4-truck3,cat4-dog3,elephant6-truck3,0.00051699055,0.608538955450058,0.0007367814,0.3558564782142639,0,1,1,0
cat4-truck3,cat4-car2,cat3-truck3,0.0005391518,0.6007833778858185,0.00060865015,0.4504607319831848,0,1,1,0
cat4-truck3,cat4-car2,cat2-truck3,0.0005391518,0.6007833778858185,0.00064595696,0.4110705256462097,0,1,1,0
cat4-truck3,cat4-car2,car6-truck3,0.0005391518,0.6007833778858185,0.00061578426,0.5640523433685303,0,1,1,0
cat4-truck3,cat4-car2,car9-truck3,0.0005391518,0.6007833778858185,0.00066413253,0.4239305853843689,0,1,1,0
cat4-truck3,cat4-car2,car5-truck3,0.0005391518,0.6007833778858185,0.0006346242,0.3903345465660095,0,1,1,0
cat4-truck3,cat4-car2,car8-truck3,0.0005391518,0.6007833778858185,0.0006255725,0.5501263439655304,0,1,1,0
cat4-truck3,cat4-car2,bear8-truck3,0.0005391518,0.6007833778858185,0.00058591063,0.5360922813415527,0,1,1,0
cat4-truck3,cat4-car2,bear4-truck3,0.0005391518,0.6007833778858185,0.0008044769,0.2580609917640686,0,1,1,0
cat4-truck3,cat4-car2,bear3-truck3,0.0005391518,0.6007833778858185,0.00054363394,0.5038305521011353,0,1,1,0
cat4-truck3,cat4-car2,boat1-truck3,0.0005391518,0.6007833778858185,0.0007136094,0.34748661518096924,0,1,1,0
cat4-truck3,cat4-car2,boat6-truck3,0.0005391518,0.6007833778858185,0.0009919278,0.17985522747039795,0,1,1,0
cat4-truck3,cat4-car2,oven2-truck3,0.0005391518,0.6007833778858185,0.001348509,0.76633320748806,0,0,1,1
cat4-truck3,cat4-car2,oven4-truck3,0.0005391518,0.6007833778858185,0.0005510064,0.5374497771263123,0,1,1,0
cat4-truck3,cat4-car2,chair5-truck3,0.0005391518,0.6007833778858185,0.00067220983,0.4717400074005127,0,1,1,0
cat4-truck3,cat4-car2,chair7-truck3,0.0005391518,0.6007833778858185,0.00057926506,0.4728759527206421,0,1,1,0
cat4-truck3,cat4-car2,chair1-truck3,0.0005391518,0.6007833778858185,0.0007181262,0.5438700616359711,0,1,1,0
cat4-truck3,cat4-car2,bird3-truck3,0.0005391518,0.6007833778858185,0.000680706,0.36533671617507935,0,1,1,0
cat4-truck3,cat4-car2,airplane8-truck3,0.0005391518,0.6007833778858185,0.00064023735,0.4332684874534607,0,1,1,0
cat4-truck3,cat4-car2,bicycle3-truck3,0.0005391518,0.6007833778858185,0.0007762015,0.689804881811142,0,0,1,1
cat4-truck3,cat4-car2,bicycle4-truck3,0.0005391518,0.6007833778858185,0.00053439377,0.4967992305755615,1,1,0,0
cat4-truck3,cat4-car2,bicycle7-truck3,0.0005391518,0.6007833778858185,0.00052258116,0.7265341281890869,1,0,0,1
cat4-truck3,cat4-car2,bottle10-truck3,0.0005391518,0.6007833778858185,0.0012891204,0.7296701073646545,0,0,1,1
cat4-truck3,cat4-car2,keyboard9-truck3,0.0005391518,0.6007833778858185,0.00072188146,0.8212715685367584,0,0,1,1
cat4-truck3,cat4-car2,keyboard4-truck3,0.0005391518,0.6007833778858185,0.0005494975,0.5467422902584076,0,1,1,0
cat4-truck3,cat4-car2,keyboard8-truck3,0.0005391518,0.6007833778858185,0.00052527204,0.4879205822944641,1,1,0,0
cat4-truck3,cat4-car2,clock7-truck3,0.0005391518,0.6007833778858185,0.00059432525,0.5020912885665894,0,1,1,0
cat4-truck3,cat4-car2,clock1-truck3,0.0005391518,0.6007833778858185,0.0005502867,0.5683371126651764,0,1,1,0
cat4-truck3,cat4-car2,clock6-truck3,0.0005391518,0.6007833778858185,0.0010784965,0.15295106172561646,0,1,1,0
cat4-truck3,cat4-car2,knife5-truck3,0.0005391518,0.6007833778858185,0.0007475637,0.2972103953361511,0,1,1,0
cat4-truck3,cat4-car2,knife8-truck3,0.0005391518,0.6007833778858185,0.00072937063,0.5501560270786285,0,1,1,0
cat4-truck3,cat4-car2,elephant8-truck3,0.0005391518,0.6007833778858185,0.0006891985,0.5980007648468018,0,1,1,0
cat4-truck3,cat4-car2,elephant6-truck3,0.0005391518,0.6007833778858185,0.0007367814,0.3558564782142639,0,1,1,0
cat4-truck3,cat4-keyboard2,cat3-truck3,0.0005852239,0.4659748077392578,0.00060865015,0.4504607319831848,0,1,1,0
cat4-truck3,cat4-keyboard2,cat2-truck3,0.0005852239,0.4659748077392578,0.00064595696,0.4110705256462097,0,1,1,0
cat4-truck3,cat4-keyboard2,car6-truck3,0.0005852239,0.4659748077392578,0.00061578426,0.5640523433685303,0,0,1,1
cat4-truck3,cat4-keyboard2,car9-truck3,0.0005852239,0.4659748077392578,0.00066413253,0.4239305853843689,0,1,1,0
cat4-truck3,cat4-keyboard2,car5-truck3,0.0005852239,0.4659748077392578,0.0006346242,0.3903345465660095,0,1,1,0
cat4-truck3,cat4-keyboard2,car8-truck3,0.0005852239,0.4659748077392578,0.0006255725,0.5501263439655304,0,0,1,1
cat4-truck3,cat4-keyboard2,bear8-truck3,0.0005852239,0.4659748077392578,0.00058591063,0.5360922813415527,0,0,1,1
cat4-truck3,cat4-keyboard2,bear4-truck3,0.0005852239,0.4659748077392578,0.0008044769,0.2580609917640686,0,1,1,0
cat4-truck3,cat4-keyboard2,bear3-truck3,0.0005852239,0.4659748077392578,0.00054363394,0.5038305521011353,1,0,0,1
cat4-truck3,cat4-keyboard2,boat1-truck3,0.0005852239,0.4659748077392578,0.0007136094,0.34748661518096924,0,1,1,0
cat4-truck3,cat4-keyboard2,boat6-truck3,0.0005852239,0.4659748077392578,0.0009919278,0.17985522747039795,0,1,1,0
cat4-truck3,cat4-keyboard2,oven2-truck3,0.0005852239,0.4659748077392578,0.001348509,0.76633320748806,0,0,1,1
cat4-truck3,cat4-keyboard2,oven4-truck3,0.0005852239,0.4659748077392578,0.0005510064,0.5374497771263123,1,0,0,1
cat4-truck3,cat4-keyboard2,chair5-truck3,0.0005852239,0.4659748077392578,0.00067220983,0.4717400074005127,0,0,1,1
cat4-truck3,cat4-keyboard2,chair7-truck3,0.0005852239,0.4659748077392578,0.00057926506,0.4728759527206421,1,0,0,1
cat4-truck3,cat4-keyboard2,chair1-truck3,0.0005852239,0.4659748077392578,0.0007181262,0.5438700616359711,0,0,1,1
cat4-truck3,cat4-keyboard2,bird3-truck3,0.0005852239,0.4659748077392578,0.000680706,0.36533671617507935,0,1,1,0
cat4-truck3,cat4-keyboard2,airplane8-truck3,0.0005852239,0.4659748077392578,0.00064023735,0.4332684874534607,0,1,1,0
cat4-truck3,cat4-keyboard2,bicycle3-truck3,0.0005852239,0.4659748077392578,0.0007762015,0.689804881811142,0,0,1,1
cat4-truck3,cat4-keyboard2,bicycle4-truck3,0.0005852239,0.4659748077392578,0.00053439377,0.4967992305755615,1,0,0,1
cat4-truck3,cat4-keyboard2,bicycle7-truck3,0.0005852239,0.4659748077392578,0.00052258116,0.7265341281890869,1,0,0,1
cat4-truck3,cat4-keyboard2,bottle10-truck3,0.0005852239,0.4659748077392578,0.0012891204,0.7296701073646545,0,0,1,1
cat4-truck3,cat4-keyboard2,keyboard9-truck3,0.0005852239,0.4659748077392578,0.00072188146,0.8212715685367584,0,0,1,1
cat4-truck3,cat4-keyboard2,keyboard4-truck3,0.0005852239,0.4659748077392578,0.0005494975,0.5467422902584076,1,0,0,1
cat4-truck3,cat4-keyboard2,keyboard8-truck3,0.0005852239,0.4659748077392578,0.00052527204,0.4879205822944641,1,0,0,1
cat4-truck3,cat4-keyboard2,clock7-truck3,0.0005852239,0.4659748077392578,0.00059432525,0.5020912885665894,0,0,1,1
cat4-truck3,cat4-keyboard2,clock1-truck3,0.0005852239,0.4659748077392578,0.0005502867,0.5683371126651764,1,0,0,1
cat4-truck3,cat4-keyboard2,clock6-truck3,0.0005852239,0.4659748077392578,0.0010784965,0.15295106172561646,0,1,1,0
cat4-truck3,cat4-keyboard2,knife5-truck3,0.0005852239,0.4659748077392578,0.0007475637,0.2972103953361511,0,1,1,0
cat4-truck3,cat4-keyboard2,knife8-truck3,0.0005852239,0.4659748077392578,0.00072937063,0.5501560270786285,0,0,1,1
cat4-truck3,cat4-keyboard2,elephant8-truck3,0.0005852239,0.4659748077392578,0.0006891985,0.5980007648468018,0,0,1,1
cat4-truck3,cat4-keyboard2,elephant6-truck3,0.0005852239,0.4659748077392578,0.0007367814,0.3558564782142639,0,1,1,0
cat4-truck3,cat4-bird2,cat3-truck3,0.0005201001,0.6427913308143616,0.00060865015,0.4504607319831848,0,1,1,0
cat4-truck3,cat4-bird2,cat2-truck3,0.0005201001,0.6427913308143616,0.00064595696,0.4110705256462097,0,1,1,0
cat4-truck3,cat4-bird2,car6-truck3,0.0005201001,0.6427913308143616,0.00061578426,0.5640523433685303,0,1,1,0
cat4-truck3,cat4-bird2,car9-truck3,0.0005201001,0.6427913308143616,0.00066413253,0.4239305853843689,0,1,1,0
cat4-truck3,cat4-bird2,car5-truck3,0.0005201001,0.6427913308143616,0.0006346242,0.3903345465660095,0,1,1,0
cat4-truck3,cat4-bird2,car8-truck3,0.0005201001,0.6427913308143616,0.0006255725,0.5501263439655304,0,1,1,0
cat4-truck3,cat4-bird2,bear8-truck3,0.0005201001,0.6427913308143616,0.00058591063,0.5360922813415527,0,1,1,0
cat4-truck3,cat4-bird2,bear4-truck3,0.0005201001,0.6427913308143616,0.0008044769,0.2580609917640686,0,1,1,0
cat4-truck3,cat4-bird2,bear3-truck3,0.0005201001,0.6427913308143616,0.00054363394,0.5038305521011353,0,1,1,0
cat4-truck3,cat4-bird2,boat1-truck3,0.0005201001,0.6427913308143616,0.0007136094,0.34748661518096924,0,1,1,0
cat4-truck3,cat4-bird2,boat6-truck3,0.0005201001,0.6427913308143616,0.0009919278,0.17985522747039795,0,1,1,0
cat4-truck3,cat4-bird2,oven2-truck3,0.0005201001,0.6427913308143616,0.001348509,0.76633320748806,0,0,1,1
cat4-truck3,cat4-bird2,oven4-truck3,0.0005201001,0.6427913308143616,0.0005510064,0.5374497771263123,0,1,1,0
cat4-truck3,cat4-bird2,chair5-truck3,0.0005201001,0.6427913308143616,0.00067220983,0.4717400074005127,0,1,1,0
cat4-truck3,cat4-bird2,chair7-truck3,0.0005201001,0.6427913308143616,0.00057926506,0.4728759527206421,0,1,1,0
cat4-truck3,cat4-bird2,chair1-truck3,0.0005201001,0.6427913308143616,0.0007181262,0.5438700616359711,0,1,1,0
cat4-truck3,cat4-bird2,bird3-truck3,0.0005201001,0.6427913308143616,0.000680706,0.36533671617507935,0,1,1,0
cat4-truck3,cat4-bird2,airplane8-truck3,0.0005201001,0.6427913308143616,0.00064023735,0.4332684874534607,0,1,1,0
cat4-truck3,cat4-bird2,bicycle3-truck3,0.0005201001,0.6427913308143616,0.0007762015,0.689804881811142,0,0,1,1
cat4-truck3,cat4-bird2,bicycle4-truck3,0.0005201001,0.6427913308143616,0.00053439377,0.4967992305755615,0,1,1,0
cat4-truck3,cat4-bird2,bicycle7-truck3,0.0005201001,0.6427913308143616,0.00052258116,0.7265341281890869,0,0,1,1
cat4-truck3,cat4-bird2,bottle10-truck3,0.0005201001,0.6427913308143616,0.0012891204,0.7296701073646545,0,0,1,1
cat4-truck3,cat4-bird2,keyboard9-truck3,0.0005201001,0.6427913308143616,0.00072188146,0.8212715685367584,0,0,1,1
cat4-truck3,cat4-bird2,keyboard4-truck3,0.0005201001,0.6427913308143616,0.0005494975,0.5467422902584076,0,1,1,0
cat4-truck3,cat4-bird2,keyboard8-truck3,0.0005201001,0.6427913308143616,0.00052527204,0.4879205822944641,0,1,1,0
cat4-truck3,cat4-bird2,clock7-truck3,0.0005201001,0.6427913308143616,0.00059432525,0.5020912885665894,0,1,1,0
cat4-truck3,cat4-bird2,clock1-truck3,0.0005201001,0.6427913308143616,0.0005502867,0.5683371126651764,0,1,1,0
cat4-truck3,cat4-bird2,clock6-truck3,0.0005201001,0.6427913308143616,0.0010784965,0.15295106172561646,0,1,1,0
cat4-truck3,cat4-bird2,knife5-truck3,0.0005201001,0.6427913308143616,0.0007475637,0.2972103953361511,0,1,1,0
cat4-truck3,cat4-bird2,knife8-truck3,0.0005201001,0.6427913308143616,0.00072937063,0.5501560270786285,0,1,1,0
cat4-truck3,cat4-bird2,elephant8-truck3,0.0005201001,0.6427913308143616,0.0006891985,0.5980007648468018,0,1,1,0
cat4-truck3,cat4-bird2,elephant6-truck3,0.0005201001,0.6427913308143616,0.0007367814,0.3558564782142639,0,1,1,0
cat4-truck3,cat4-clock2,cat3-truck3,0.00062993175,0.4450134038925171,0.00060865015,0.4504607319831848,1,0,0,1
cat4-truck3,cat4-clock2,cat2-truck3,0.00062993175,0.4450134038925171,0.00064595696,0.4110705256462097,0,1,1,0
cat4-truck3,cat4-clock2,car6-truck3,0.00062993175,0.4450134038925171,0.00061578426,0.5640523433685303,1,0,0,1
cat4-truck3,cat4-clock2,car9-truck3,0.00062993175,0.4450134038925171,0.00066413253,0.4239305853843689,0,1,1,0
cat4-truck3,cat4-clock2,car5-truck3,0.00062993175,0.4450134038925171,0.0006346242,0.3903345465660095,0,1,1,0
cat4-truck3,cat4-clock2,car8-truck3,0.00062993175,0.4450134038925171,0.0006255725,0.5501263439655304,1,0,0,1
cat4-truck3,cat4-clock2,bear8-truck3,0.00062993175,0.4450134038925171,0.00058591063,0.5360922813415527,1,0,0,1
cat4-truck3,cat4-clock2,bear4-truck3,0.00062993175,0.4450134038925171,0.0008044769,0.2580609917640686,0,1,1,0
cat4-truck3,cat4-clock2,bear3-truck3,0.00062993175,0.4450134038925171,0.00054363394,0.5038305521011353,1,0,0,1
cat4-truck3,cat4-clock2,boat1-truck3,0.00062993175,0.4450134038925171,0.0007136094,0.34748661518096924,0,1,1,0
cat4-truck3,cat4-clock2,boat6-truck3,0.00062993175,0.4450134038925171,0.0009919278,0.17985522747039795,0,1,1,0
cat4-truck3,cat4-clock2,oven2-truck3,0.00062993175,0.4450134038925171,0.001348509,0.76633320748806,0,0,1,1
cat4-truck3,cat4-clock2,oven4-truck3,0.00062993175,0.4450134038925171,0.0005510064,0.5374497771263123,1,0,0,1
cat4-truck3,cat4-clock2,chair5-truck3,0.00062993175,0.4450134038925171,0.00067220983,0.4717400074005127,0,0,1,1
cat4-truck3,cat4-clock2,chair7-truck3,0.00062993175,0.4450134038925171,0.00057926506,0.4728759527206421,1,0,0,1
cat4-truck3,cat4-clock2,chair1-truck3,0.00062993175,0.4450134038925171,0.0007181262,0.5438700616359711,0,0,1,1
cat4-truck3,cat4-clock2,bird3-truck3,0.00062993175,0.4450134038925171,0.000680706,0.36533671617507935,0,1,1,0
cat4-truck3,cat4-clock2,airplane8-truck3,0.00062993175,0.4450134038925171,0.00064023735,0.4332684874534607,0,1,1,0
cat4-truck3,cat4-clock2,bicycle3-truck3,0.00062993175,0.4450134038925171,0.0007762015,0.689804881811142,0,0,1,1
cat4-truck3,cat4-clock2,bicycle4-truck3,0.00062993175,0.4450134038925171,0.00053439377,0.4967992305755615,1,0,0,1
cat4-truck3,cat4-clock2,bicycle7-truck3,0.00062993175,0.4450134038925171,0.00052258116,0.7265341281890869,1,0,0,1
cat4-truck3,cat4-clock2,bottle10-truck3,0.00062993175,0.4450134038925171,0.0012891204,0.7296701073646545,0,0,1,1
